claim_id,paper_key,kind,label,line_start,next_line_start,n_deps,deps,n_unresolved_refs,unresolved_refs,region_chars,used_by_count,deps_str,unresolved_refs_str
GLC4:proposition:p:finite monodromy,GLC4,proposition,p:finite monodromy,3047,3159.0,4,"['GLC4:corollary:c:A G irred', 'GLC4:corollary:c:A=B Op', 'GLC4:theorem:t:A G irred', 'GLC4:theorem:t:BG via Op']",0,[],3850,1,GLC4:corollary:c:A G irred;GLC4:corollary:c:A=B Op;GLC4:theorem:t:A G irred;GLC4:theorem:t:BG via Op,
GLC4:corollary:auto0039@L3159,GLC4,corollary,,3159,3166.0,0,[],0,[],164,0,,
GLC4:corollary:auto0040@L3166,GLC4,corollary,,3166,3174.0,1,['GLC4:corollary:c:reduce to A irred'],0,[],191,0,GLC4:corollary:c:reduce to A irred,
GLC4:corollary:c:conn of opers,GLC4,corollary,c:conn of opers,3174,3195.0,0,[],0,[],458,0,,
GLC4:conjecture:c:oper contr,GLC4,conjecture,c:oper contr,3195,3199.0,0,[],0,[],159,3,,
GLC4:remark:auto0043@L3199,GLC4,remark,,3199,3205.0,1,['GLC4:conjecture:c:oper contr'],0,[],246,0,GLC4:conjecture:c:oper contr,
GLC4:remark:auto0044@L3205,GLC4,remark,,3205,3222.0,1,['GLC4:conjecture:c:oper contr'],1,['ss:GLn'],889,0,GLC4:conjecture:c:oper contr,ss:GLn
GLC4:theorem:t:GLC for class,GLC4,theorem,t:GLC for class,3222,3226.0,0,[],0,[],129,0,,
GLC4:remark:auto0046@L3226,GLC4,remark,,3226,3271.0,2,"['GLC4:conjecture:c:oper contr', 'GLC4:theorem:t:BG via Op']",2,"['e:L and Loc cusp', 'e:Poinc spec adj']",1621,0,GLC4:conjecture:c:oper contr;GLC4:theorem:t:BG via Op,e:L and Loc cusp;e:Poinc spec adj
GLC4:theorem:t:up and down opers,GLC4,theorem,t:up and down opers,3271,3321.0,1,['GLC4:theorem:t:BG via Op'],5,"['e:L and Loc cusp', 'e:Poinc spec adj again', 'e:two coalgs', 'e:two comonads', 's:proof up and down']",2345,3,GLC4:theorem:t:BG via Op,e:L and Loc cusp;e:Poinc spec adj again;e:two coalgs;e:two comonads;s:proof up and down
GLC4:remark:r:coalg,GLC4,remark,r:coalg,3321,3386.0,4,"['GLC4:proposition:p:Ran emb', 'GLC4:proposition:p:dr to plain', 'GLC4:theorem:t:BG via Op', 'GLC4:theorem:t:up and down opers']",1,['e:two comonads'],3054,1,GLC4:proposition:p:Ran emb;GLC4:proposition:p:dr to plain;GLC4:theorem:t:BG via Op;GLC4:theorem:t:up and down opers,e:two comonads
GLC4:proposition:p:dr to plain,GLC4,proposition,p:dr to plain,3386,3392.0,0,[],1,['e:dr to plain'],262,4,,e:dr to plain
GLC4:remark:auto0050@L3392,GLC4,remark,,3392,3412.0,1,['GLC4:proposition:p:dr to plain'],0,[],656,0,GLC4:proposition:p:dr to plain,
GLC4:proposition:p:Ran emb,GLC4,proposition,p:Ran emb,3412,3527.0,2,"['GLC4:proposition:p:dr to plain', 'GLC4:theorem:t:up and down opers']",3,"['e:IndCoh coalg', 'e:Ran emb', 'sss:dr to plain']",4816,5,GLC4:proposition:p:dr to plain;GLC4:theorem:t:up and down opers,e:IndCoh coalg;e:Ran emb;sss:dr to plain
GLC4:proposition:p:dr to plain rel,GLC4,proposition,p:dr to plain rel,3527,3534.0,0,[],2,"['e:dr to plain rel', 'e:pullback to rel']",290,0,,e:dr to plain rel;e:pullback to rel
GLC4:proposition:p:ind oblv Op,GLC4,proposition,p:ind oblv Op,3534,3619.0,0,[],1,['e:pullback to rel'],2814,1,,e:pullback to rel
GLC4:proposition:p:ind oblv YZ,GLC4,proposition,p:ind oblv YZ,3619,3672.0,2,"['GLC4:proposition:p:Ran emb', 'GLC4:proposition:p:ind oblv Op']",1,['s:proof of ind oblv'],2286,2,GLC4:proposition:p:Ran emb;GLC4:proposition:p:ind oblv Op,s:proof of ind oblv
GLC4:remark:auto0055@L3672,GLC4,remark,,3672,3772.0,0,[],1,['e:IndCoh to iQCoh'],3349,0,,e:IndCoh to iQCoh
GLC4:remark:r:QCoh* as a sheaf of cats,GLC4,remark,r:QCoh* as a sheaf of cats,3772,3927.0,2,"['GLC4:proposition:p:Ran emb', 'GLC4:proposition:p:dr to plain']",7,"['e:IndCoh to iQCoh', 'e:IndCoh to iQCoh/Ran S', 'e:iQCoh rel', 'sss:D-stacks', 'sss:iQCoh Ran', 'sss:iQCoh lax', 'sss:untl Sect']",5720,0,GLC4:proposition:p:Ran emb;GLC4:proposition:p:dr to plain,e:IndCoh to iQCoh;e:IndCoh to iQCoh/Ran S;e:iQCoh rel;sss:D-stacks;sss:iQCoh Ran;sss:iQCoh lax;sss:untl Sect
GLC4:proposition:p:Ran emb abs abs,GLC4,proposition,p:Ran emb abs abs,3927,4038.0,1,['GLC4:proposition:p:Ran emb'],5,"['e:IndCoh to iQCoh/Ran', 'e:horizontal sections and T', 's:proof of Ran emb abs abs', 'ss:Ran emb', 'sss:D-stacks']",4680,3,GLC4:proposition:p:Ran emb,e:IndCoh to iQCoh/Ran;e:horizontal sections and T;s:proof of Ran emb abs abs;ss:Ran emb;sss:D-stacks
GLC4:remark:r:apply paradigm,GLC4,remark,r:apply paradigm,4038,4056.0,0,[],0,[],547,1,,
GLC4:proposition:p:Ran emb abs rel,GLC4,proposition,p:Ran emb abs rel,4056,4253.0,3,"['GLC4:proposition:p:Ran emb', 'GLC4:proposition:p:ind oblv YZ', 'GLC4:remark:r:apply paradigm']",5,"['e:IndCoh and QCoh loc and glob 1', 'e:IndCoh and QCoh loc and glob 2', 'e:IndCoh to QCoh and Psi', 'e:untl versions', 's:proof of Ran emb abs rel']",7011,2,GLC4:proposition:p:Ran emb;GLC4:proposition:p:ind oblv YZ;GLC4:remark:r:apply paradigm,e:IndCoh and QCoh loc and glob 1;e:IndCoh and QCoh loc and glob 2;e:IndCoh to QCoh and Psi;e:untl versions;s:proof of Ran emb abs rel
GLC4:lemma:l:str reflects,GLC4,lemma,l:str reflects,4253,4301.0,1,['GLC4:proposition:p:ind oblv YZ'],0,[],1726,1,GLC4:proposition:p:ind oblv YZ,
GLC4:proposition:p:ind oblv untl,GLC4,proposition,p:ind oblv untl,4301,4367.0,0,[],3,"['e:ind oblv pair', 'e:ind oblv pair lax', 'e:ind oblv pair str']",3086,0,,e:ind oblv pair;e:ind oblv pair lax;e:ind oblv pair str
GLC4:proposition:p:conn autom,GLC4,proposition,p:conn autom,4367,4444.0,0,[],2,"['e:form compl x', 'e:ind oblv pair str bis']",2963,3,,e:form compl x;e:ind oblv pair str bis
GLC4:theorem:t:Nick x,GLC4,theorem,t:Nick x,4444,4455.0,0,[],1,['e:compl to dR x'],563,2,,e:compl to dR x
GLC4:remark:auto0064@L4455,GLC4,remark,,4455,4502.0,1,['GLC4:theorem:t:Nick x'],1,['e:form compl fam'],1882,0,GLC4:theorem:t:Nick x,e:form compl fam
GLC4:theorem:t:Nick fam,GLC4,theorem,t:Nick fam,4502,4538.0,1,['GLC4:proposition:p:conn autom'],3,"['e:Nick fam', 'e:Nick fam str', 'e:compl to dR fam']",1417,2,GLC4:proposition:p:conn autom,e:Nick fam;e:Nick fam str;e:compl to dR fam
GLC4:lemma:l:cofinal,GLC4,lemma,l:cofinal,4538,4586.0,3,"['GLC4:lemma:l:str reflects', 'GLC4:proposition:p:conn autom', 'GLC4:theorem:t:Nick fam']",2,"['e:Nick fam str', 'e:almost equiv']",1767,1,GLC4:lemma:l:str reflects;GLC4:proposition:p:conn autom;GLC4:theorem:t:Nick fam,e:Nick fam str;e:almost equiv
GLC4:lemma:l:cofinal initial,GLC4,lemma,l:cofinal initial,4586,5007.0,5,"['GLC4:lemma:l:cofinal', 'GLC4:proposition:p:Ran emb abs abs', 'GLC4:proposition:p:conn autom', 'GLC4:theorem:t:Nick fam', 'GLC4:theorem:t:Nick x']",16,"['e:big strict', 'e:oblv inv', 'e:throw in points', 'e:throw in points -1', 'e:throw in points a', 'e:throw in points b', 'e:throw in points c', 'e:throw in points e', 'e:throw in points f', 'e:throw in points g', 'e:throw in points h', 'e:throw in points i', 'e:to formally complete', 'e:to formally complete fam', 'sss:iQCoh Ran', 'sss:sects unital']",19794,0,GLC4:lemma:l:cofinal;GLC4:proposition:p:Ran emb abs abs;GLC4:proposition:p:conn autom;GLC4:theorem:t:Nick fam;GLC4:theorem:t:Nick x,e:big strict;e:oblv inv;e:throw in points;e:throw in points -1;e:throw in points a;e:throw in points b;e:throw in points c;e:throw in points e;e:throw in points f;e:throw in points g;e:throw in points h;e:throw in points i;e:to formally complete;e:to formally complete fam;sss:iQCoh Ran;sss:sects unital
GLC4:proposition:p:Ran emb unital,GLC4,proposition,p:Ran emb unital,5007,5139.0,1,['GLC4:proposition:p:Ran emb abs abs'],9,"['e:loc sect map', 'e:loc sect map punct', 'e:local arr', 'e:local arr punct', 'e:local arr punct x', 'e:local arr x', 'sss:IndCoh to iQCoh/Ran', 'sss:iQCoh Ran', 'sss:iQCoh unital']",5238,1,GLC4:proposition:p:Ran emb abs abs,e:loc sect map;e:loc sect map punct;e:local arr;e:local arr punct;e:local arr punct x;e:local arr x;sss:IndCoh to iQCoh/Ran;sss:iQCoh Ran;sss:iQCoh unital
GLC4:proposition:p:Ran emb unital local,GLC4,proposition,p:Ran emb unital local,5139,5357.0,1,['GLC4:proposition:p:Ran emb unital'],5,"['e:F loc', 'e:ins vacuum', 'e:ins vacuum punct', 'sss:arr', 'sss:iQCoh Ran']",9515,4,GLC4:proposition:p:Ran emb unital,e:F loc;e:ins vacuum;e:ins vacuum punct;sss:arr;sss:iQCoh Ran
GLC4:proposition:p:fact hom,GLC4,proposition,p:fact hom,5357,5562.0,1,['GLC4:proposition:p:Ran emb unital local'],5,"['e:restrict to smaller disc', 'e:restrict to smaller punct disc', 'l:fact hom x', 'sss:aff D-sch', 'sss:arr']",9125,2,GLC4:proposition:p:Ran emb unital local,e:restrict to smaller disc;e:restrict to smaller punct disc;l:fact hom x;sss:aff D-sch;sss:arr
GLC4:lemma:l:inherit,GLC4,lemma,l:inherit,5562,5597.0,2,"['GLC4:proposition:p:Ran emb unital local', 'GLC4:proposition:p:fact hom']",1,['e:diag sq'],1404,0,GLC4:proposition:p:Ran emb unital local;GLC4:proposition:p:fact hom,e:diag sq
GLC4:proposition:p:diag cofinal,GLC4,proposition,p:diag cofinal,5597,5824.0,3,"['GLC4:proposition:p:Ran emb abs abs', 'GLC4:proposition:p:Ran emb abs rel', 'GLC4:proposition:p:Ran emb unital local']",6,"['e:alpha W', 'e:diag t cofinal', 'e:iQCoh rel', 'e:pushforward double Ran', 'l:fact hom Ran', 'l:unitl until']",8586,0,GLC4:proposition:p:Ran emb abs abs;GLC4:proposition:p:Ran emb abs rel;GLC4:proposition:p:Ran emb unital local,e:alpha W;e:diag t cofinal;e:iQCoh rel;e:pushforward double Ran;l:fact hom Ran;l:unitl until
GLC4:proposition:p:loc unital,GLC4,proposition,p:loc unital,5824,5843.0,0,[],2,"['ss:proof loc unital', 'sss:good D stacks']",1006,1,,ss:proof loc unital;sss:good D stacks
GLC4:proposition:p:loc unital fund,GLC4,proposition,p:loc unital fund,5843,5852.0,0,[],1,['sss:good D stacks'],334,2,,sss:good D stacks
GLC4:corollary:c:loc unital bis,GLC4,corollary,c:loc unital bis,5852,5873.0,1,['GLC4:proposition:p:Gamma ff'],0,[],640,0,GLC4:proposition:p:Gamma ff,
GLC4:remark:auto0076@L5873,GLC4,remark,,5873,6182.0,5,"['GLC4:proposition:p:Ran emb abs rel', 'GLC4:proposition:p:Ran emb unital local', 'GLC4:proposition:p:fact hom', 'GLC4:proposition:p:loc unital', 'GLC4:proposition:p:loc unital fund']",10,"['e:Ran emb abs rel', 'e:Ranu to Ran Z/Y glob', 'e:Ranu to Ran Z/Y glob bis', 'e:diag comp', 'e:factor nat transf 1', 'e:factor nat transf 2', 'e:factor nat transf compos', 'e:horizontal sections and T', 'ss:fact hom', 'sss:param vers']",12493,0,GLC4:proposition:p:Ran emb abs rel;GLC4:proposition:p:Ran emb unital local;GLC4:proposition:p:fact hom;GLC4:proposition:p:loc unital;GLC4:proposition:p:loc unital fund,e:Ran emb abs rel;e:Ranu to Ran Z/Y glob;e:Ranu to Ran Z/Y glob bis;e:diag comp;e:factor nat transf 1;e:factor nat transf 2;e:factor nat transf compos;e:horizontal sections and T;ss:fact hom;sss:param vers
GLC4:proposition:p:fact hom rel,GLC4,proposition,p:fact hom rel,6182,6188.0,0,[],1,['e:chir hom nat transf rel'],260,0,,e:chir hom nat transf rel
GLC4:corollary:c:fact hom rel,GLC4,corollary,c:fact hom rel,6188,,1,['GLC4:proposition:p:loc unital fund'],2,"['e:chir hom nat transf rel', 'e:diag comp']",9704,0,GLC4:proposition:p:loc unital fund,e:chir hom nat transf rel;e:diag comp
GLC5:remark:auto0001@L981,GLC5,remark,,981,1517.0,4,"['GLC5:corollary:c:sc', 'GLC5:remark:r:not 1 aff', 'GLC5:theorem:t:Hecke Z 0', 'GLC5:theorem:t:Hecke Z 1']",15,"['eq:coeff-cusp', 's:LS', 's:Poinc', 's:gerbes', 's:low genus', 's:pi 1', 's:proof', 's:review', 's:sc', 'ss:proof outline', 'sss:center Intro', 'sss:dim count', 'sss:features', 'sss:opers?', 'sss:what is to be done']",20500,0,GLC5:corollary:c:sc;GLC5:remark:r:not 1 aff;GLC5:theorem:t:Hecke Z 0;GLC5:theorem:t:Hecke Z 1,eq:coeff-cusp;s:LS;s:Poinc;s:gerbes;s:low genus;s:pi 1;s:proof;s:review;s:sc;ss:proof outline;sss:center Intro;sss:dim count;sss:features;sss:opers?;sss:what is to be done
GLC5:conjecture:c:GLC,GLC5,conjecture,c:GLC,1517,1724.0,0,[],7,"['e:AG initial', 'e:embed red', 'e:phi!', 'e:unit initial', 'ss:proof of GLC', 'sss:Sat restr', 'sss:on Eis']",6627,0,,e:AG initial;e:embed red;e:phi!;e:unit initial;ss:proof of GLC;sss:Sat restr;sss:on Eis
GLC5:proposition:p:alm isogeny,GLC5,proposition,p:alm isogeny,1724,1964.0,0,[],7,"['e:alm isogeny', 'e:alm isogeny prime', ""e:alm isogeny'"", 'e:phi! Bun', 'e:pullpush Gr', 'sss:phi coconn', 'sss:type B']",9781,1,,e:alm isogeny;e:alm isogeny prime;e:alm isogeny';e:phi! Bun;e:pullpush Gr;sss:phi coconn;sss:type B
GLC5:remark:auto0004@L1964,GLC5,remark,,1964,2083.0,1,['GLC5:proposition:p:alm isogeny'],4,"['e:Sph restr', 'e:alm isogeny', 'e:alm isogeny prime bis', ""e:alm isogeny'''""]",3833,0,GLC5:proposition:p:alm isogeny,e:Sph restr;e:alm isogeny;e:alm isogeny prime bis;e:alm isogeny'''
GLC5:proposition:p:change group 1,GLC5,proposition,p:change group 1,2083,2096.0,0,[],1,['ss:change group 2'],584,1,,ss:change group 2
GLC5:theorem:t:change group 2,GLC5,theorem,t:change group 2,2096,2108.0,1,['GLC5:proposition:p:change group 1'],0,[],352,2,GLC5:proposition:p:change group 1,
GLC5:corollary:c:change group,GLC5,corollary,c:change group,2108,2120.0,0,[],0,[],380,0,,
GLC5:corollary:c:prel sc,GLC5,corollary,c:prel sc,2120,2143.0,0,[],0,[],664,0,,
GLC5:corollary:c:sc,GLC5,corollary,c:sc,2143,2296.0,1,['GLC5:theorem:t:change group 2'],4,"['e:Bun as quot', 'e:Bun as quot bis', 'e:LS as fiber', 'e:change group 2']",4884,3,GLC5:theorem:t:change group 2,e:Bun as quot;e:Bun as quot bis;e:LS as fiber;e:change group 2
GLC5:lemma:l:comps that arise,GLC5,lemma,l:comps that arise,2296,2376.0,1,['GLC5:theorem:t:Hecke Z 0'],3,"['e:change group 2', 'e:grp Gamma', 'sss:alg fund group']",2579,0,GLC5:theorem:t:Hecke Z 0,e:change group 2;e:grp Gamma;sss:alg fund group
GLC5:proposition:p:neutral,GLC5,proposition,p:neutral,2376,2525.0,2,"['GLC5:corollary:c:sc', 'GLC5:theorem:t:change group 2']",6,"['e:AG irred', 'e:change group 2', ""e:change group 2'"", ""e:change group 2''"", 'sss:isog compat', 'sss:red to irred']",5231,1,GLC5:corollary:c:sc;GLC5:theorem:t:change group 2,e:AG irred;e:change group 2;e:change group 2';e:change group 2'';sss:isog compat;sss:red to irred
GLC5:proposition:p:genus 1,GLC5,proposition,p:genus 1,2525,2622.0,1,['GLC5:theorem:t:pi 1 LS'],1,['e:AG irred'],3156,0,GLC5:theorem:t:pi 1 LS,e:AG irred
GLC5:remark:auto0013@L2622,GLC5,remark,,2622,2643.0,0,[],1,['e:to gerbes'],728,0,,e:to gerbes
GLC5:proposition:p:pi 1 Bun,GLC5,proposition,p:pi 1 Bun,2643,2728.0,0,[],6,"['e:Verdier pairing initial', 'e:gerbe pairing', 'e:pi 1 Z duality', 'e:to gerbes', 's:gerbes', 'ss:calc pi 1 Bun']",3182,4,,e:Verdier pairing initial;e:gerbe pairing;e:pi 1 Z duality;e:to gerbes;s:gerbes;ss:calc pi 1 Bun
GLC5:lemma:l:every torsor,GLC5,lemma,l:every torsor,2728,2774.0,1,['GLC5:proposition:p:pi 1 Bun'],1,['e:to gerbes'],1854,0,GLC5:proposition:p:pi 1 Bun,e:to gerbes
GLC5:theorem:t:pi 1 LS,GLC5,theorem,t:pi 1 LS,2774,2783.0,1,['GLC5:proposition:p:pi 1 Bun'],2,"['e:LS irred to Bun', 'sss:every torsor']",422,5,GLC5:proposition:p:pi 1 Bun,e:LS irred to Bun;sss:every torsor
GLC5:corollary:c:pi 1 LS,GLC5,corollary,c:pi 1 LS,2783,2798.0,1,['GLC5:theorem:t:pi 1 LS'],0,[],478,1,GLC5:theorem:t:pi 1 LS,
GLC5:proposition:p:compl 1,GLC5,proposition,p:compl 1,2798,2803.0,1,['GLC5:theorem:t:pi 1 LS'],0,[],194,4,GLC5:theorem:t:pi 1 LS,
GLC5:remark:auto0019@L2803,GLC5,remark,,2803,2835.0,3,"['GLC5:proposition:p:compl 1', 'GLC5:proposition:p:pi 1 Bun', 'GLC5:theorem:t:pi 1 LS']",1,['ss:proof of compl 1'],1000,0,GLC5:proposition:p:compl 1;GLC5:proposition:p:pi 1 Bun;GLC5:theorem:t:pi 1 LS,ss:proof of compl 1
GLC5:proposition:p:conn on stable bundles,GLC5,proposition,p:conn on stable bundles,2835,3000.0,4,"['GLC5:corollary:c:compl 2', 'GLC5:proposition:p:compl 1', 'GLC5:theorem:t:end Poinc vac b', 'GLC5:theorem:t:pi 1 LS']",6,"['c:compl 1 Bun', 'e:pi 1 maps', 's:stable', 'ss:act of cen', 'ss:conn on stable bundles', 'sss:proof central Hecke']",5996,2,GLC5:corollary:c:compl 2;GLC5:proposition:p:compl 1;GLC5:theorem:t:end Poinc vac b;GLC5:theorem:t:pi 1 LS,c:compl 1 Bun;e:pi 1 maps;s:stable;ss:act of cen;ss:conn on stable bundles;sss:proof central Hecke
GLC5:theorem:t:Hecke Z 0,GLC5,theorem,t:Hecke Z 0,3000,3011.0,0,[],1,['sss:proof central Hecke'],406,7,,sss:proof central Hecke
GLC5:theorem:t:Hecke Z 1,GLC5,theorem,t:Hecke Z 1,3011,3045.0,0,[],3,"['e:central shift', 'ss:proof Hecke 1', 'ss:proof of end Poinc']",1398,6,,e:central shift;ss:proof Hecke 1;ss:proof of end Poinc
GLC5:theorem:t:end Poinc vac a,GLC5,theorem,t:end Poinc vac a,3045,3054.0,0,[],0,[],273,4,,
GLC5:theorem:t:end Poinc vac a',GLC5,theorem,t:end Poinc vac a',3054,3060.0,1,['GLC5:theorem:t:end Poinc vac a'],0,[],174,2,GLC5:theorem:t:end Poinc vac a,
GLC5:corollary:c:end Poinc vac a,GLC5,corollary,c:end Poinc vac a,3060,3068.0,0,[],1,['ss:proof of end Poinc transl'],196,1,,ss:proof of end Poinc transl
GLC5:theorem:t:end Poinc vac b,GLC5,theorem,t:end Poinc vac b,3068,3076.0,1,['GLC5:theorem:t:end Poinc vac a'],0,[],390,3,GLC5:theorem:t:end Poinc vac a,
GLC5:theorem:t:end Poinc vac b',GLC5,theorem,t:end Poinc vac b',3076,3089.0,0,[],0,[],394,2,,
GLC5:theorem:t:LS CM,GLC5,theorem,t:LS CM,3089,3094.0,0,[],0,[],146,1,,
GLC5:corollary:c:LS CM,GLC5,corollary,c:LS CM,3094,3102.0,0,[],0,[],143,2,,
GLC5:proposition:p:compl 2,GLC5,proposition,p:compl 2,3102,3113.0,1,['GLC5:corollary:c:LS CM'],1,['ss:proof of compl 2'],353,6,GLC5:corollary:c:LS CM,ss:proof of compl 2
GLC5:corollary:c:compl 2,GLC5,corollary,c:compl 2,3113,3129.0,1,['GLC5:proposition:p:compl 2'],1,['sss:AG nice'],732,1,GLC5:proposition:p:compl 2,sss:AG nice
GLC5:proposition:p:A irred,GLC5,proposition,p:A irred,3129,3238.0,4,"['GLC5:corollary:c:LS CM', 'GLC5:corollary:c:pi 1 LS', 'GLC5:corollary:c:sc', 'GLC5:proposition:p:compl 2']",7,"['e:AG irred', 's:low genus', 'ss:A G irred', 'ss:AG nice', 'sss:L P Z G', 'sss:g 2', 'sss:on Eis']",3755,0,GLC5:corollary:c:LS CM;GLC5:corollary:c:pi 1 LS;GLC5:corollary:c:sc;GLC5:proposition:p:compl 2,e:AG irred;s:low genus;ss:A G irred;ss:AG nice;sss:L P Z G;sss:g 2;sss:on Eis
GLC5:remark:auto0033@L3238,GLC5,remark,,3238,3409.0,6,"['GLC5:corollary:c:end Poinc vac a', 'GLC5:theorem:t:Hecke Z 0', 'GLC5:theorem:t:Hecke Z 1', 'GLC5:theorem:t:end Poinc vac a', ""GLC5:theorem:t:end Poinc vac a'"", 'GLC5:theorem:t:end Poinc vac b']",5,"['e:Hom with L', 'e:decomp A', 'e:global sect', 'e:unit alpha irred', 'eq:no Hom with L']",6648,0,GLC5:corollary:c:end Poinc vac a;GLC5:theorem:t:Hecke Z 0;GLC5:theorem:t:Hecke Z 1;GLC5:theorem:t:end Poinc vac a;GLC5:theorem:t:end Poinc vac a';GLC5:theorem:t:end Poinc vac b,e:Hom with L;e:decomp A;e:global sect;e:unit alpha irred;eq:no Hom with L
GLC5:corollary:c:O on LS,GLC5,corollary,c:O on LS,3409,3415.0,0,[],0,[],194,2,,
GLC5:remark:auto0035@L3415,GLC5,remark,,3415,3420.0,1,['GLC5:corollary:c:O on LS'],0,[],123,0,GLC5:corollary:c:O on LS,
GLC5:remark:auto0036@L3420,GLC5,remark,,3420,3429.0,2,"['GLC5:corollary:c:O on LS', ""GLC5:theorem:t:end Poinc vac b'""]",0,[],242,0,GLC5:corollary:c:O on LS;GLC5:theorem:t:end Poinc vac b',
GLC5:corollary:auto0037@L3429,GLC5,corollary,,3429,3851.0,8,"['GLC5:proposition:p:compl 1', 'GLC5:proposition:p:compl 2', 'GLC5:proposition:p:conn on stable bundles', 'GLC5:proposition:p:pi 1 Bun', 'GLC5:theorem:t:end Poinc vac a', ""GLC5:theorem:t:end Poinc vac a'"", 'GLC5:theorem:t:end Poinc vac b', ""GLC5:theorem:t:end Poinc vac b'""]",10,"['e:Bun N mod T', 'e:Gauss', 'e:alpha dir sum', 'e:alpha open', 'e:exp r', 'e:pi 1 via tori', 'e:res diag', 'e:to 2nd torus', 'e:to gerbes', 's:stable']",14158,0,GLC5:proposition:p:compl 1;GLC5:proposition:p:compl 2;GLC5:proposition:p:conn on stable bundles;GLC5:proposition:p:pi 1 Bun;GLC5:theorem:t:end Poinc vac a;GLC5:theorem:t:end Poinc vac a';GLC5:theorem:t:end Poinc vac b;GLC5:theorem:t:end Poinc vac b',e:Bun N mod T;e:Gauss;e:alpha dir sum;e:alpha open;e:exp r;e:pi 1 via tori;e:res diag;e:to 2nd torus;e:to gerbes;s:stable
GLC5:remark:auto0038@L3851,GLC5,remark,,3851,3891.0,3,"['GLC5:proposition:p:compl 1', 'GLC5:proposition:p:compl 2', 'GLC5:theorem:t:LS CM']",0,[],1254,0,GLC5:proposition:p:compl 1;GLC5:proposition:p:compl 2;GLC5:theorem:t:LS CM,
GLC5:lemma:l:LS P estim,GLC5,lemma,l:LS P estim,3891,3914.0,0,[],1,['e:LS ineq'],598,2,,e:LS ineq
GLC5:corollary:c:LS P estim,GLC5,corollary,c:LS P estim,3914,3950.0,1,['GLC5:proposition:p:compl 2'],1,['e:LS ineq 2'],1101,0,GLC5:proposition:p:compl 2,e:LS ineq 2
GLC5:remark:auto0041@L3950,GLC5,remark,,3950,3991.0,2,"['GLC5:lemma:l:LS P estim', 'GLC5:proposition:p:compl 2']",1,['e:q map'],1407,0,GLC5:lemma:l:LS P estim;GLC5:proposition:p:compl 2,e:q map
GLC5:lemma:auto0042@L3991,GLC5,lemma,,3991,4010.0,0,[],0,[],633,0,,
GLC5:corollary:auto0043@L4010,GLC5,corollary,,4010,4138.0,2,"['GLC5:lemma:l:LS P estim', 'GLC5:proposition:p:conn on stable bundles']",3,"['e:conn on bun', 'e:nilp map', 'e:q map']",4750,0,GLC5:lemma:l:LS P estim;GLC5:proposition:p:conn on stable bundles,e:conn on bun;e:nilp map;e:q map
GLC5:remark:auto0044@L4138,GLC5,remark,,4138,4279.0,2,"['GLC5:theorem:t:Hecke Z 0', 'GLC5:theorem:t:Hecke Z 1']",6,"['e:2-FM functor', 'e:2-FM functor finite group', 'e:2-FM pairing', 'e:2-FM pairing finite group', 'e:FM functor', 'e:FM pairing']",5024,0,GLC5:theorem:t:Hecke Z 0;GLC5:theorem:t:Hecke Z 1,e:2-FM functor;e:2-FM functor finite group;e:2-FM pairing;e:2-FM pairing finite group;e:FM functor;e:FM pairing
GLC5:remark:r:not 1 aff,GLC5,remark,r:not 1 aff,4279,4363.0,0,[],3,"['e:2-FM pairing finite group sym', 'e:glob sect shv categ', 'sss:2FM setting']",3126,1,,e:2-FM pairing finite group sym;e:glob sect shv categ;sss:2FM setting
GLC5:lemma:l:invol,GLC5,lemma,l:invol,4363,4424.0,0,[],2,"['e:2-FM pairing', 'e:fiber FM gen']",1664,1,,e:2-FM pairing;e:fiber FM gen
GLC5:lemma:l:Hecke 1 abs gen,GLC5,lemma,l:Hecke 1 abs gen,4424,4451.0,0,[],1,['e:fiber FM gen zero'],735,1,,e:fiber FM gen zero
GLC5:lemma:l:Hecke 0 abs gen,GLC5,lemma,l:Hecke 0 abs gen,4451,4462.0,0,[],2,"['e:fiber FM gen zero', 'l:FM adj']",420,1,,e:fiber FM gen zero;l:FM adj
GLC5:lemma:l:fiber and global sects gen,GLC5,lemma,l:fiber and global sects gen,4462,4528.0,0,[],2,"['e:fiber FM gen', 'e:fiber FM gen zero']",2175,1,,e:fiber FM gen;e:fiber FM gen zero
GLC5:theorem:t:Verdier FM,GLC5,theorem,t:Verdier FM,4528,4596.0,1,['GLC5:lemma:l:invol'],7,"['e:2-FM pairing finite group', 'e:2-FM pairing finite group sym', 'e:Verdier pairing Gamma', 'l:FM adj', 'sss:Ge finite', 'sss:Ge finite rev', 'sss:tors finite']",2429,0,GLC5:lemma:l:invol,e:2-FM pairing finite group;e:2-FM pairing finite group sym;e:Verdier pairing Gamma;l:FM adj;sss:Ge finite;sss:Ge finite rev;sss:tors finite
GLC5:corollary:c:Verdier FM invol,GLC5,corollary,c:Verdier FM invol,4596,4664.0,0,[],4,"['e:Verdier pairing Gamma', 'e:fib glob sect 1', 'e:fib glob sect 2', 'ss:compat']",2776,1,,e:Verdier pairing Gamma;e:fib glob sect 1;e:fib glob sect 2;ss:compat
